id,location name,lat,lon,experience,addresstype,police_station_nearby,is_crowdy,crime_records_severe,safety_level
1959,Camp,32.9723128,-94.9852858,Tech hub with good facilities,,FALSE,TRUE,FALSE,3
1960,Kothrud,18.5038889,73.807673,Good residential area,,FALSE,TRUE,FALSE,3
1961,Aundh,18.5618834,73.8101957,Great place with lots of amenities,,FALSE,FALSE,TRUE,3
1962,Bibwewadi,18.47441565,73.86044434,Great place with lots of amenities,,TRUE,TRUE,TRUE,5
1963,Dhankawadi,18.4652208,73.8495579,Well-connected,,TRUE,TRUE,FALSE,3
1964,Pimple Saudagar,18.5981553,73.7977661,Great place with lots of amenities,,FALSE,FALSE,FALSE,3
1965,Viman Nagar,17.4467567,78.4838203,Vibrant and lively,,FALSE,FALSE,TRUE,2
1966,Shivaji Nagar,25.88455445,86.03985031,Vibrant and lively,,FALSE,TRUE,TRUE,1
1967,Kharadi,18.5512763,73.9416575,Tech hub with good facilities,,TRUE,TRUE,TRUE,2
1968,Shivaji Nagar,25.88455445,86.03985031,Peaceful and green,,FALSE,FALSE,FALSE,5
1969,Bavdhan,18.5209541,73.7780873,Vibrant and lively,,TRUE,TRUE,TRUE,3
1970,Magarpatta,18.5111545,73.92738227,Family-friendly,,TRUE,TRUE,TRUE,1
1971,Dhankawadi,18.4652208,73.8495579,Good residential area,,FALSE,TRUE,FALSE,1
1972,Shivaji Nagar,25.88455445,86.03985031,Developing area,,TRUE,FALSE,FALSE,2
1973,Pashan,18.5386704,73.7952542,Safe and quiet,,FALSE,TRUE,TRUE,2
1974,Bavdhan,18.5209541,73.7780873,Family-friendly,,TRUE,TRUE,FALSE,4
1975,Pashan,18.5386704,73.7952542,Tech hub with good facilities,,TRUE,FALSE,FALSE,5
1976,Hinjewadi,18.5921787,73.68411587,Family-friendly,,FALSE,FALSE,TRUE,4
1977,Pimple Saudagar,18.5981553,73.7977661,Great place with lots of amenities,,TRUE,FALSE,TRUE,2
1978,Aundh,18.5618834,73.8101957,Vibrant and lively,,TRUE,FALSE,TRUE,2
1979,Kothrud,18.5038889,73.807673,Great place with lots of amenities,,TRUE,TRUE,FALSE,3
1980,Shivaji Nagar,25.88455445,86.03985031,Great place with lots of amenities,,FALSE,FALSE,TRUE,5
1981,Bibwewadi,18.47441565,73.86044434,Well-connected,,TRUE,FALSE,FALSE,2
1982,Aundh,18.5618834,73.8101957,Busy and bustling,,TRUE,TRUE,TRUE,5
1983,Kothrud,18.5038889,73.807673,Great place with lots of amenities,,TRUE,TRUE,TRUE,4
1984,Koregaon Park,18.53662255,73.89327379,Great place with lots of amenities,,FALSE,TRUE,FALSE,4
1985,Deccan Gymkhana,18.5158926,73.84116,Tech hub with good facilities,,TRUE,FALSE,FALSE,3
1986,Pimple Saudagar,18.5981553,73.7977661,Peaceful and green,,TRUE,FALSE,TRUE,5
1987,Aundh,18.5618834,73.8101957,Busy and bustling,,FALSE,FALSE,TRUE,2
1988,Pashan,18.5386704,73.7952542,Peaceful and green,,TRUE,FALSE,FALSE,1
1989,Wakad,18.6022495,73.7644454,Great place with lots of amenities,,TRUE,FALSE,TRUE,2
1990,Kothrud,18.5038889,73.807673,Good residential area,,FALSE,FALSE,TRUE,2
1991,Bavdhan,18.5209541,73.7780873,Good residential area,,FALSE,TRUE,TRUE,3
1992,Kothrud,18.5038889,73.807673,Peaceful and green,,FALSE,TRUE,TRUE,1
1993,Aundh,18.5618834,73.8101957,Safe and quiet,,TRUE,TRUE,TRUE,3
1994,Hadapsar,18.5007741,73.9379146,Safe and quiet,,FALSE,TRUE,TRUE,3
1995,Viman Nagar,17.4467567,78.4838203,Great place with lots of amenities,,FALSE,FALSE,TRUE,2
1996,Bavdhan,18.5209541,73.7780873,Developing area,,TRUE,TRUE,TRUE,5
1997,Kharadi,18.5512763,73.9416575,Busy and bustling,,FALSE,FALSE,TRUE,3
1998,Viman Nagar,17.4467567,78.4838203,Vibrant and lively,,FALSE,FALSE,TRUE,5
1999,Yerawada,18.5656319,73.8865762,Busy and bustling,,TRUE,FALSE,TRUE,2
2000,Magarpatta,18.5111545,73.92738227,Busy and bustling,,FALSE,TRUE,TRUE,3
